bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
A,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,A,B,B,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,D,C,D,D,A,C,D,D,D,A,A,A,A,A,A,A,A,A,A,A
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,A,D,A,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,A,E,A,A,E,A
D,A,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C
B,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,D,D,D,A,A,D,D,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,E,E,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,C,C,C,C,A,A,A,A,D,D,D,D,D,A,A,A,D,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A
E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,A,A
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,D,D,E,E,E,D,E,E,E,E,E,E,E,E,E,E,E,D,E,E
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,D
A,D,D,A,A,B,B,B,B,D,B,B,B,B,B,B,B,B,D,B,D,B
B,D,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,E,E,E,E,E,E,C,C,E,C,C,C,C,C
A,A,A,A,C,C,C,C,C,C,A,C,B,C,B,A,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,D,D,D,A,C,D,D,A,D,D,C,A,A,A,A,A,A,C,A,A
E,C,C,E,E,C,C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,A,D,D,D,D,D,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,D,A,D,D,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,E,E,E,A
A,D,D,D,B,D,D,D,D,D,D,B,B,D,D,D,D,D,D,B,B,B
B,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,C,C,C,C,C,C,C,D,D,D,D,D,D,D,B,D,B,D,D,D
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,E,E,E,D
