bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
A,E,E,E,B,B,B,B,B,B,E,B,B,E,E,E,E,E,B,B,B,E
B,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,B,B,A,B,B,B,A,D,D,B,B,A,A,A,B,B,B,A,A,B,B
D,D,B,E,C,C,A,C,A,E,B,B,E,E,E,E,E,E,E,E,E,E
E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,D,C,B,B,B,B,D,B,B,B,B,B,B,B,C,C,B,C,B,C,B
B,E,E,E,E,E,E,E,E,E,E,E,C,E,C,C,C,C,C,C,C,C
C,E,D,D,D,D,D,D,D,D,D,E,D,D,E,D,D,D,D,D,D,D
D,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,E,E,E,E,E,D,E,C,C,C,E,C,C,C,C,C,C,C,C,C,C
C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,C,C,C,C,C,C,C,C,C,C,C,E,E,E,E,C,E,C,C,C
E,E,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B,B,B,B
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E,E,C
B,E,E,E,E,E,C,C,C,E,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,E,A,E,E,E,A,A,E,E,E,E,E,A,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,E,E,E,C,C,E,C,C,C,E,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,A,A,A,A,B,A,A,A,A,A,B,A,B,B,B,A,A,A,A,A,A
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,A,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,B,D,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,B,B,A,A,A,B
A,D,D,A,A,D,A,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
