bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
A,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
G,H,H,I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,H,H,I
H,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,G,G,G,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E,B,B
B,I,E,E,E,E,E,E,E,E,E,E,C,E,E,C,C,C,C,C,C,C
C,J,J,J,J,J,J,J,J,J,J,J,I,I,I,I,I,J,J,I,I,I
D,I,I,I,I,I,I,I,I,I,D,D,D,D,I,D,D,D,D,D,E,E
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,E,E,E,E,E,E
F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
G,I,I,I,I,I,I,I,I,I,B,I,I,B,I,I,I,I,I,B,B,B
H,E,I,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,E
I,E,E,I,E,E,I,I,I,E,I,I,I,I,I,I,E,E,I,I,E,E
J,E,E,E,E,E,E,E,E,E,D,E,E,E,B,D,D,E,E,D,D,E
A,C,C,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,H,H,H,H,I,I,I,I,I,I,I,C,I,I,C,C,C,C,C,C,C
C,F,F,F,F,E,F,E,E,E,E,E,E,E,B,E,E,E,E,E,B,E
D,G,J,J,J,J,J,J,I,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,J,J,J,J,J,J,J,J,D,D,D,D,D,D,D,D,D,D,D,D
F,H,H,H,H,H,H,H,H,H,H,I,H,E,E,H,E,H,H,E,H,E
G,E,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,I,D,I,I
I,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,G,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,G
B,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,C
C,H,H,H,H,H,H,H,J,J,I,A,A,A,A,I,I,I,A,A,A,I
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,F,F,F,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,E,E
F,E,D,E,E,E,E,E,E,E,E,E,F,F,E,E,E,E,E,E,E,E
G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
H,I,I,D,D,D,D,D,D,D,D,D,I,I,D,D,I,D,D,D,D,D
I,B,B,I,B,B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,B,B,B,B,B,B,B,B,B,B,B,I,E,B,E,E,E,B,E,E,B
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,B,I,I
B,E,C,C,C,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,D,D,D,D,D,D,D,D,E,E,D,D,D,D,D,D,D,D,D,D
D,H,F,H,H,F,F,F,F,E,E,E,E,E,E,E,E,E,E,E,E,E
E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,E,E,E,E,E,E,E,E,E,E,B,E,E,E,E,E,E,E,E,E,E
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
