bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
A,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,H,F,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,D,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,D,D,D,D,D,F,D,D,D,D,D,D,F,F,F,F,F,F,F,F
G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,G,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C
D,E,A,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A
E,F,F,F,F,E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,G,G,F,F,F,F,F,G,F,F,F,F,F,F,F,F,F,F,F,F
G,A,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,I,I,I,I,I
J,I,I,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
C,E,E,E,E,E,C,E,E,E,C,C,E,C,C,C,C,C,C,C,C,C
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,I,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,I,I,I,I,I,B,B,B,B,B,B,B,B,H,H,B,B,B,H,H,G
H,A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,J,J,J,J,J
A,G,G,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,J,B,J,J,J,C,C,C,C,C,C,C,B,C,C,C,B,B,B,B,B
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,E,E,E,E,E,F,F,F,F,F,F,E,E,E,E,E,E,E,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,A,G,G,G,G,G,G,G,G,G,G,G,G,G,A,G,G,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,D,C,C,D,D,D,D,D,D,D,D
E,J,J,I,I,I,I,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,A,J,J,J,J,G,G,G,G,G,G,G,G,A,A,G,G,G,G,G,G
H,D,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,E,E,E,E,E,E,E,E,E,J,J,J,E,J,J,J,E,J,J,J,J
