bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
A,J,J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,H,H,H,E,H,H,D,E,H,E,E,E,E,E,E,H,E,H,H,H,H
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,I,I,I,C,I,I,I,G,I,I,I,I,I,I
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,I,F,I,I
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,I,H,H,H,H,H,E,E,H,H,H,H,E,E,E,E,E,H,E,E,E
I,E,E,E,E,E,I,E,I,I,I,I,I,I,I,I,I,I,I,E,J,E
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,J,J,B,J,J,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,I,G,C,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,I,D,D,D,D,I,D,D,I,I,D,D,D,D,I,D,D,D,J,D,D
E,J,J,E,E,E,E,E,E,E,E,E,E,E,J,J,E,E,E,E,J,J
F,D,H,H,D,H,H,D,D,F,D,D,H,D,D,H,D,H,D,H,H,D
G,J,J,E,J,E,E,F,F,E,E,F,F,F,F,J,F,E,E,E,E,F
H,J,H,I,I,I,I,H,H,I,I,I,I,I,I,J,I,I,I,J,I,I
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J,J,J
C,F,D,D,D,D,D,F,E,E,H,F,B,B,B,B,D,B,B,B,D,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,D,E,E,E,D,D
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E
H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,F,F,F,F,F,F,F
I,E,I,J,D,D,E,J,E,D,D,D,E,J,J,J,J,D,J,J,J,J
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,J,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C
C,J,B,E,B,B,C,B,E,C,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,C,E,E,E,E,E,E,E,E,C,E,C,E,I,C,E,C,E,E,E
F,H,F,H,H,H,F,F,F,F,H,F,F,E,E,E,F,E,F,F,F,F
G,J,J,J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,I,I,I,I,I,I,H,I,I,I,I,H,I,I,I,I,I,I,I,I,H
I,J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B
B,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,I,I,I,I,E,E,C,C,E,E,E,E,E,E,A,A,A,A,A,A,A
D,J,J,J,J,J,J,F,J,J,F,J,J,J,F,C,F,C,C,C,C,C
E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
F,G,G,G,G,E,G,G,G,G,G,E,E,E,G,E,E,E,E,E,G,G
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,H,H,H,I,H,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H
J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
